t; x; y; theta
25347900.056000; -0.01; -0.01; 90.81
25357596.071999; -0.01; -0.01; 90.81
25368566.580998; -0.01; -0.01; 90.81
25383692.971000; -0.01; -0.01; 90.81
25396307.417001; -0.01; -0.01; 90.81
25413408.283998; -0.01; -0.01; 90.81
25427698.514000; -0.01; -0.01; 90.81
25446094.605000; -0.01; -0.01; 90.81
25460253.832000; -0.01; -0.01; 90.81
25475918.493999; -0.01; -0.01; 90.81
25491651.302000; -0.01; -0.01; 90.81
25508180.446000; -0.01; -0.01; 90.81
25525303.827000; -0.01; -0.01; 90.81
25539862.997999; -0.01; -0.01; 90.81
25555771.901999; -0.01; -0.01; 90.81
25573010.716000; -0.01; -0.01; 90.81
25589680.952999; -0.01; -0.01; 90.81
25604431.723001; -0.01; -0.01; 90.81
25626154.190000; -0.01; -0.01; 90.81
25635888.995001; -0.01; -0.01; 90.81
25654112.164000; -0.01; -0.01; 90.81
25667793.148999; -0.01; -0.01; 90.81
25683660.704000; -0.01; -0.01; 90.81
25700437.311999; -0.01; -0.01; 90.81
25717759.571000; -0.01; -0.01; 90.81
25735218.052999; -0.01; -0.01; 90.81
25749044.472000; -0.01; -0.01; 90.81
25765800.492000; -0.01; -0.01; 90.81
25780001.728999; -0.01; -0.01; 90.81
25798746.226999; -0.01; -0.01; 90.81
25812315.376000; -0.01; -0.01; 90.81
25828489.682999; -0.01; -0.01; 90.81
25850450.179999; -0.01; -0.01; 90.81
25860799.280999; -0.01; -0.01; 90.81
25877013.476000; -0.01; -0.01; 90.81
25893737.967999; -0.01; -0.01; 90.81
25909088.993000; -0.01; -0.01; 90.81
25928025.268999; -0.01; -0.01; 90.81
25946308.714999; -0.01; -0.01; 90.81
25957259.125000; -0.01; -0.01; 90.81
25976919.120999; -0.01; -0.01; 90.81
25990051.684000; -0.01; -0.01; 90.81
26006556.725999; -0.01; -0.01; 90.81
26024402.024000; -0.01; -0.01; 90.81
26038076.257000; -0.01; -0.01; 90.81
26054100.104001; -0.01; -0.01; 90.81
26068081.120000; -0.01; -0.01; 90.81
26083840.188999; -0.01; -0.01; 90.81
26102069.049999; -0.01; -0.01; 90.81
26115748.247001; -0.01; -0.01; 90.81
26133458.345999; -0.01; -0.01; 90.81
26150336.348001; -0.01; -0.01; 90.81
26164038.110999; -0.01; -0.01; 90.81
26179779.947001; -0.01; -0.01; 90.81
26195871.462999; -0.01; -0.01; 90.81
26213173.193998; -0.01; -0.01; 90.81
26228413.949000; -0.01; -0.01; 90.81
26244900.251000; -0.01; -0.01; 90.81
26259823.807000; -0.01; -0.01; 90.81
26277237.921000; -0.01; -0.01; 90.81
26291768.834000; -0.01; -0.01; 90.81
26313819.016999; -0.01; -0.01; 90.81
26325142.978999; -0.01; -0.01; 90.81
26343597.322000; -0.01; -0.01; 90.81
26357208.962999; -0.01; -0.01; 90.81
26373757.179001; -0.01; -0.01; 90.81
26388263.278000; -0.01; -0.01; 90.81
26406226.579000; -0.01; -0.01; 90.81
26421803.044001; -0.01; -0.01; 90.81
26435698.220000; -0.01; -0.01; 90.81
26451899.344000; -0.01; -0.01; 90.81
26468453.985999; -0.01; -0.01; 90.81
26484940.223999; -0.01; -0.01; 90.81
26501130.848999; -0.01; -0.01; 90.81
26517151.550999; -0.01; -0.01; 90.81
26536048.517000; -0.01; -0.01; 90.81
26549026.403999; -0.01; -0.01; 90.81
26564163.232000; -0.01; -0.01; 90.81
26579769.030999; -0.01; -0.01; 90.81
26596019.675000; -0.01; -0.01; 90.81
26611682.365999; -0.01; -0.01; 90.81
26627884.080000; -0.01; -0.01; 90.81
26644202.400998; -0.01; -0.01; 90.81
26660434.952000; -0.01; -0.01; 90.81
26676401.564000; -0.01; -0.01; 90.81
26692480.271000; -0.01; -0.01; 90.81
26709249.247000; -0.01; -0.01; 90.81
26725481.928000; -0.01; -0.01; 90.81
26740290.682000; -0.01; -0.01; 90.81
26755671.391000; -0.01; -0.01; 90.81
26773256.950000; -0.01; -0.01; 90.81
26788261.148000; -0.01; -0.01; 90.81
26809772.344000; -0.01; -0.01; 90.81
26820473.290999; -0.01; -0.01; 90.81
26839129.622000; -0.01; -0.01; 90.81
26852578.288000; -0.01; -0.01; 90.81
26871227.770000; -0.01; -0.01; 90.81
26884210.652999; -0.01; -0.01; 90.81
26901004.268999; -0.01; -0.01; 90.81
26924492.412999; -0.01; -0.01; 90.81
26943775.726000; -0.01; -0.01; 90.81
26958254.814999; -0.01; -0.01; 90.81
26975845.064000; -0.01; -0.01; 90.81
26985089.055999; -0.01; -0.01; 90.81
26997653.757000; -0.01; -0.01; 90.81
27011796.765999; -0.01; -0.01; 90.81
27029550.994999; -0.01; -0.01; 90.81
27044183.052999; -0.01; -0.01; 90.81
27062193.211999; -0.01; -0.01; 90.81
27076161.044000; -0.01; -0.01; 90.81
27093095.098000; -0.01; -0.01; 90.81
27109775.884000; -0.01; -0.01; 90.81
27123618.472000; -0.01; -0.01; 90.81
27142665.367001; -0.01; -0.01; 90.81
27158319.237000; -0.01; -0.01; 90.81
27171717.955999; -0.01; -0.01; 90.81
27188422.254999; -0.01; -0.01; 90.81
27204265.148999; -0.01; -0.01; 90.81
27221016.678999; -0.01; -0.01; 90.81
27239805.609000; -0.01; -0.01; 90.81
27251866.233998; -0.01; -0.01; 90.81
27268457.579999; -0.01; -0.01; 90.81
27284766.319999; -0.01; -0.01; 90.81
27310677.121000; -0.01; -0.01; 90.81
27327269.231000; -0.01; -0.01; 90.81
27336035.242001; -0.01; -0.01; 90.81
27350245.901999; -0.01; -0.01; 90.81
27365262.204999; -0.01; -0.01; 90.81
27379792.645000; -0.01; -0.01; 90.81
27397427.929999; -0.01; -0.01; 90.81
27412803.010000; -0.01; -0.01; 90.81
27429207.585999; -0.01; -0.01; 90.81
27444503.447999; -0.01; -0.01; 90.81
27461042.105000; -0.01; -0.01; 90.81
27476469.817000; -0.01; -0.01; 90.81
27493248.602000; -0.01; -0.01; 90.81
27508491.721999; -0.01; -0.01; 90.81
27523873.963999; -0.01; -0.01; 90.81
27539935.114999; -0.01; -0.01; 90.81
27555817.377000; -0.01; -0.01; 90.81
27572999.985999; -0.01; -0.01; 90.81
27588558.643000; -0.01; -0.01; 90.81
27606589.207000; -0.01; -0.01; 90.81
27623005.535001; -0.01; -0.01; 90.81
27636077.032001; -0.01; -0.01; 90.81
27653485.208000; -0.01; -0.01; 90.81
27667695.007999; -0.01; -0.01; 90.81
27683812.382000; -0.01; -0.01; 90.81
27700131.103000; -0.01; -0.01; 90.81
27716376.701000; -0.01; -0.01; 90.81
27733718.088000; -0.01; -0.01; 90.81
27747881.363998; -0.01; -0.01; 90.81
27764755.292999; -0.01; -0.01; 90.81
27781451.155999; -0.01; -0.01; 90.81
27796329.127999; -0.01; -0.01; 90.81
27811820.391000; -0.01; -0.01; 90.81
27829110.155000; -0.01; -0.01; 90.81
27843837.435999; -0.01; -0.01; 90.81
27864922.806000; -0.01; -0.01; 90.81
27879501.989000; -0.01; -0.01; 90.81
27893720.322000; -0.01; -0.01; 90.81
27908702.168999; -0.01; -0.01; 90.81
27926912.658000; -0.01; -0.01; 90.81
27946006.836999; -0.01; -0.01; 90.81
27972953.110000; -0.01; -0.01; 90.81
27989861.415000; -0.01; -0.01; 90.81
28007001.461999; -0.01; -0.01; 90.81
28022978.986999; -0.01; -0.01; 90.81
28037982.362000; -0.01; -0.01; 90.81
28059188.375000; -0.01; -0.01; 90.81
28069242.854001; -0.01; -0.01; 90.81
28085774.263000; -0.01; -0.01; 90.81
28101421.383999; -0.01; -0.01; 90.81
28117054.278000; -0.01; -0.01; 90.81
28133429.335999; -0.01; -0.01; 90.81
28150667.105999; -0.01; -0.01; 90.81
28165443.698000; -0.01; -0.01; 90.81
28182337.726001; -0.01; -0.01; 90.81
28198728.195001; -0.01; -0.01; 90.81
28214956.906000; -0.01; -0.01; 90.81
28230580.464000; -0.01; -0.01; 90.81
28245475.133000; -0.01; -0.01; 90.81
28264261.251999; -0.01; -0.01; 90.81
28277218.547000; -0.01; -0.01; 90.81
28294165.181000; -0.01; -0.01; 90.81
28322718.670999; -0.01; -0.01; 90.81
28331304.787000; -0.01; -0.01; 90.81
28341224.799000; -0.01; -0.01; 90.81
28359341.076999; -0.01; -0.01; 90.81
28374774.577000; -0.01; -0.01; 90.81
28390538.875999; -0.01; -0.01; 90.81
28405575.853999; -0.01; -0.01; 90.81
28423140.367000; -0.01; -0.01; 90.81
28437342.933998; -0.01; -0.01; 90.81
28455621.099999; -0.01; -0.01; 90.81
28472564.838999; -0.01; -0.01; 90.81
28486416.450999; -0.01; -0.01; 90.81
28503124.582999; -0.01; -0.01; 90.81
28516994.027999; -0.01; -0.01; 90.81
28533563.082999; -0.01; -0.01; 90.81
28551786.812000; -0.01; -0.01; 90.81
28565478.279000; -0.01; -0.01; 90.81
28583457.993000; -0.01; -0.01; 90.81
28597181.957000; -0.01; -0.01; 90.81
28615316.891999; -0.01; -0.01; 90.81
28629129.638000; -0.01; -0.01; 90.81
28645270.215000; -0.01; -0.01; 90.81
28662657.753999; -0.01; -0.01; 90.81
28681066.299999; -0.01; -0.01; 90.81
28694612.694000; -0.01; -0.01; 90.81
28712976.669000; -0.01; -0.01; 90.81
28727611.210000; -0.01; -0.01; 90.81
28741129.833000; -0.01; -0.01; 90.81
28758484.973999; -0.01; -0.01; 90.81
28774545.549998; -0.01; -0.01; 90.81
28789695.145000; -0.01; -0.01; 90.81
28806208.038999; -0.01; -0.01; 90.81
28821374.192999; -0.01; -0.01; 90.81
28838096.367001; -0.01; -0.01; 90.81
28856623.731999; -0.01; -0.01; 90.81
28870248.548999; -0.01; -0.01; 90.81
28885057.813999; -0.01; -0.01; 90.81
28901143.250999; -0.01; -0.01; 90.81
28927044.955998; -0.01; -0.01; 90.81
28940132.200999; -0.01; -0.01; 90.81
28961551.484999; -0.01; -0.01; 90.81
28977343.348001; -0.01; -0.01; 90.81
28988997.708000; -0.01; -0.01; 90.81
29004054.042999; -0.01; -0.01; 90.81
29014166.447999; -0.01; -0.01; 90.81
29031976.006999; -0.01; -0.01; 90.81
29046202.094999; -0.01; -0.01; 90.81
29061089.151000; -0.01; -0.01; 90.81
29078157.554998; -0.01; -0.01; 90.81
29094723.107000; -0.01; -0.01; 90.81
29110658.633000; -0.01; -0.01; 90.81
29125827.007999; -0.01; -0.01; 90.81
29141525.163999; -0.01; -0.01; 90.81
29157068.135000; -0.01; -0.01; 90.81
29174730.913000; -0.01; -0.01; 90.81
29189021.535999; -0.01; -0.01; 90.81
29206007.412000; -0.01; -0.01; 90.81
29225772.493999; -0.01; -0.01; 90.81
29237550.485001; -0.01; -0.01; 90.81
29254698.445000; -0.01; -0.01; 90.81
29271033.427999; -0.01; -0.01; 90.81
29286764.327999; -0.01; -0.01; 90.81
29324352.610000; -0.01; -0.01; 90.81
29340729.960000; -0.01; -0.01; 90.81
29354633.700001; -0.01; -0.01; 90.81
29373660.381000; -0.01; -0.01; 90.81
29387062.815000; -0.01; -0.01; 90.81
29402882.029000; -0.01; -0.01; 90.81
29418701.201000; -0.01; -0.01; 90.81
29435839.625999; -0.01; -0.01; 90.81
29453303.296000; -0.01; -0.01; 90.81
29466573.664000; -0.01; -0.01; 90.81
29482770.574999; -0.01; -0.01; 90.81
29498490.875999; -0.01; -0.01; 90.81
29516136.813999; -0.01; -0.01; 90.81
29530589.776999; -0.01; -0.01; 90.81
29546439.938000; -0.01; -0.01; 90.81
29562593.650000; -0.01; -0.01; 90.81
29579142.846000; -0.01; -0.01; 90.81
29595708.458000; -0.01; -0.01; 90.81
29611964.063999; -0.01; -0.01; 90.81
29629511.796000; -0.01; -0.01; 90.81
29643784.002999; -0.01; -0.01; 90.81
29658674.077000; -0.01; -0.01; 90.81
29675469.601999; -0.01; -0.01; 90.81
29691141.151999; -0.01; -0.01; 90.81
29707604.137001; -0.01; -0.01; 90.81
29724041.915000; -0.01; -0.01; 90.81
29738614.993999; -0.01; -0.01; 90.81
29755560.100000; -0.01; -0.01; 90.81
29772770.499999; -0.01; -0.01; 90.81
29786839.138000; -0.01; -0.01; 90.81
29804386.289999; -0.01; -0.01; 90.81
29820378.169999; -0.01; -0.01; 90.81
29835076.101001; -0.01; -0.01; 90.81
29851909.465000; -0.01; -0.01; 90.81
29866497.481000; -0.01; -0.01; 90.81
29882700.797999; -0.01; -0.01; 90.81
29898590.026999; -0.01; -0.01; 90.81
29924752.414999; -0.01; -0.01; 90.81
29938956.733000; -0.01; -0.01; 90.81
29954717.254999; -0.01; -0.01; 90.81
29973864.734000; -0.01; -0.01; 90.81
29985894.482999; -0.01; -0.01; 90.81
29998857.353999; -0.01; -0.01; 90.81
30012666.849999; -0.01; -0.01; 90.81
30028072.882000; -0.01; -0.01; 90.81
30044727.785000; -0.01; -0.01; 90.81
30059215.532999; -0.01; -0.01; 90.81
30076668.407001; -0.01; -0.01; 90.81
30090452.410000; -0.01; -0.01; 90.81
30108271.031000; -0.01; -0.01; 90.81
30122620.014999; -0.01; -0.01; 90.81
30139172.691998; -0.01; -0.01; 90.81
30156269.581999; -0.01; -0.01; 90.81
30171021.157001; -0.01; -0.01; 90.81
30186762.932000; -0.01; -0.01; 90.81
30207751.141001; -0.01; -0.01; 90.81
30219292.956999; -0.01; -0.01; 90.81
30235266.133000; -0.01; -0.01; 90.81
30253113.440000; -0.01; -0.01; 90.81
30266858.691000; -0.01; -0.01; 90.81
30283145.036999; -0.01; -0.01; 90.81
30315679.187999; -0.01; -0.01; 90.81
30333598.064999; -0.01; -0.01; 90.81
30347673.934999; -0.01; -0.01; 90.81
30364410.881999; -0.01; -0.01; 90.81
30383926.863000; -0.01; -0.01; 90.81
30398204.674000; -0.01; -0.01; 90.81
30413471.316000; -0.01; -0.01; 90.81
30428238.508000; -0.01; -0.01; 90.81
30446348.329000; -0.01; -0.01; 90.81
30460029.954000; -0.01; -0.01; 90.81
30478926.354999; -0.01; -0.01; 90.81
30494658.030000; -0.01; -0.01; 90.81
30509184.834000; -0.01; -0.01; 90.81
30523687.913000; -0.01; -0.01; 90.81
30542604.708000; -0.01; -0.01; 90.81
30555731.410001; -0.01; -0.01; 90.81
30572478.853001; -0.01; -0.01; 90.81
30588505.438000; -0.01; -0.01; 90.81
30605927.659000; -0.01; -0.01; 90.81
30621667.721000; -0.01; -0.01; 90.81
30637402.009999; -0.01; -0.01; 90.81
30654816.330999; -0.01; -0.01; 90.81
30667876.362000; -0.01; -0.01; 90.81
30684758.002000; -0.01; -0.01; 90.81
30702716.284999; -0.01; -0.01; 90.81
30716264.964999; -0.01; -0.01; 90.81
30734012.243000; -0.01; -0.01; 90.81
30748133.060999; -0.01; -0.01; 90.81
30765901.452000; -0.01; -0.01; 90.81
30781755.611999; -0.01; -0.01; 90.81
30796384.990999; -0.01; -0.01; 90.81
30813850.118000; -0.01; -0.01; 90.81
30829574.085999; -0.01; -0.01; 90.81
30849182.010000; -0.01; -0.01; 90.81
30861752.065001; -0.01; -0.01; 90.81
30875786.460999; -0.01; -0.01; 90.81
30893480.061000; -0.01; -0.01; 90.81
30911329.396000; -0.01; -0.01; 90.81
30935111.766999; -0.01; -0.01; 90.81
30947059.893000; -0.01; -0.01; 90.81
30961158.657999; -0.01; -0.01; 90.81
30981568.796000; -0.01; -0.01; 90.81
30996724.123000; -0.01; -0.01; 90.81
31008444.957000; -0.01; -0.01; 90.81
31025197.648999; -0.01; -0.01; 90.81
31041940.778999; -0.01; -0.01; 90.81
31055925.757000; -0.01; -0.01; 90.81
31068335.283000; -0.01; -0.01; 90.81
31084600.689000; -0.01; -0.01; 90.81
31105009.934999; -0.01; -0.01; 90.81
31123452.632000; -0.01; -0.01; 90.81
31133199.088999; -0.01; -0.01; 90.81
31147998.919999; -0.01; -0.01; 90.81
31163729.992000; -0.01; -0.01; 90.81
31180783.731999; -0.01; -0.01; 90.81
31198052.709000; -0.01; -0.01; 90.81
31211796.539999; -0.01; -0.01; 90.81
31230052.967999; -0.01; -0.01; 90.81
31243749.540999; -0.01; -0.01; 90.81
31260574.149000; -0.01; -0.01; 90.81
31277795.194000; -0.01; -0.01; 90.81
31293827.982999; -0.01; -0.01; 90.81
31319141.108001; -0.01; -0.01; 90.81
31331055.322000; -0.01; -0.01; 90.81
31342344.169999; -0.01; -0.01; 90.81
31356553.702999; -0.01; -0.01; 90.81
31373569.249999; -0.01; -0.01; 90.81
31389804.848001; -0.01; -0.01; 90.81
31405110.068999; -0.01; -0.01; 90.81
31421093.114000; -0.01; -0.01; 90.81
31437661.085000; -0.01; -0.01; 90.81
31453238.243000; -0.01; -0.01; 90.81
31468901.787001; -0.01; -0.01; 90.81
31486773.791999; -0.01; -0.01; 90.81
31499739.870000; -0.01; -0.01; 90.81
31516697.558000; -0.01; -0.01; 90.81
31533405.289000; -0.01; -0.01; 90.81
31552456.103000; -0.01; -0.01; 90.81
31563729.115000; -0.01; -0.01; 90.81
31580999.469001; -0.01; -0.01; 90.81
31595905.197999; -0.01; -0.01; 90.81
31614595.716998; -0.01; -0.01; 90.81
31627795.146000; -0.01; -0.01; 90.81
31643977.068999; -0.01; -0.01; 90.81
31659801.308000; -0.01; -0.01; 90.81
31676315.351000; -0.01; -0.01; 90.81
31692006.576000; -0.01; -0.01; 90.81
31709337.037000; -0.01; -0.01; 90.81
31725901.231998; -0.01; -0.01; 90.81
31740881.563999; -0.01; -0.01; 90.81
31757577.630000; -0.01; -0.01; 90.81
31772384.462999; -0.01; -0.01; 90.81
31789324.657000; -0.01; -0.01; 90.81
31804253.134000; -0.01; -0.01; 90.81
31821056.969000; -0.01; -0.01; 90.81
31838399.946000; -0.01; -0.01; 90.81
31853575.601000; -0.01; -0.01; 90.81
31872673.911999; -0.01; -0.01; 90.81
31886070.602000; -0.01; -0.01; 90.81
31903858.974999; -0.01; -0.01; 90.81
31926535.297999; -0.01; -0.01; 90.81
31939888.954999; -0.01; -0.01; 90.81
31950984.525000; -0.01; -0.01; 90.81
31965195.369999; -0.01; -0.01; 90.81
31983995.892000; -0.01; -0.01; 90.81
31998863.032999; -0.01; -0.01; 90.81
32014812.943000; -0.01; -0.01; 90.81
32028230.350999; -0.01; -0.01; 90.81
32045742.922998; -0.01; -0.01; 90.81
32059997.729999; -0.01; -0.01; 90.81
32075812.934999; -0.01; -0.01; 90.81
32092388.518999; -0.01; -0.01; 90.81
32108996.728999; -0.01; -0.01; 90.81
32123866.391999; -0.01; -0.01; 90.81
32140143.377999; -0.01; -0.01; 90.81
32155673.650998; -0.01; -0.01; 90.81
32172628.013999; -0.01; -0.01; 90.81
32189444.612999; -0.01; -0.01; 90.81
32206171.176000; -0.01; -0.01; 90.81
32220671.196999; -0.01; -0.01; 90.81
32237845.744999; -0.01; -0.01; 90.81
32254717.521000; -0.01; -0.01; 90.81
32268114.768999; -0.01; -0.01; 90.81
32283936.968999; -0.01; -0.01; 90.81
32307761.902999; -0.01; -0.01; 90.81
32322045.360999; -0.01; -0.01; 90.81
32331802.393001; -0.01; -0.01; 90.81
32348138.863001; -0.01; -0.01; 90.81
32364567.459001; -0.01; -0.01; 90.81
32379767.014999; -0.01; -0.01; 90.81
32397474.097999; -0.01; -0.01; 90.81
32412111.893999; -0.01; -0.01; 90.81
32429826.055000; -0.01; -0.01; 90.81
32447930.991000; -0.01; -0.01; 90.81
32460969.166000; -0.01; -0.01; 90.81
32476620.543999; -0.01; -0.01; 90.81
32494260.903998; -0.01; -0.01; 90.81
32507617.445999; -0.01; -0.01; 90.81
32525082.705998; -0.01; -0.01; 90.81
32541444.950998; -0.01; -0.01; 90.81
32555779.962000; -0.01; -0.01; 90.81
32574821.872000; -0.01; -0.01; 90.81
32588043.751000; -0.01; -0.01; 90.81
32604903.764000; -0.01; -0.01; 90.81
32620979.570000; -0.01; -0.01; 90.81
32639835.751999; -0.01; -0.01; 90.81
32651977.473999; -0.01; -0.01; 90.81
32669209.042000; -0.01; -0.01; 90.81
32685500.514998; -0.01; -0.01; 90.81
32699803.637001; -0.01; -0.01; 90.81
32718178.469000; -0.01; -0.01; 90.81
32732053.964999; -0.01; -0.01; 90.81
32749448.900000; -0.01; -0.01; 90.81
32764092.075000; -0.01; -0.01; 90.81
32780387.593999; -0.01; -0.01; 90.81
32797580.950998; -0.01; -0.01; 90.81
32816653.700000; -0.01; -0.01; 90.81
32829643.949000; -0.01; -0.01; 90.81
32845822.240000; -0.01; -0.01; 90.81
32861295.667998; -0.01; -0.01; 90.81
32876020.329000; -0.01; -0.01; 90.81
32893511.490000; -0.01; -0.01; 90.81
32908966.990999; -0.01; -0.01; 90.81
32935505.631000; -0.01; -0.01; 90.81
32948012.299999; -0.01; -0.01; 90.81
32963375.731000; -0.01; -0.01; 90.81
32977421.031999; -0.01; -0.01; 90.81
32999723.319000; -0.01; -0.01; 90.81
33009123.884999; -0.01; -0.01; 90.81
33025042.427999; -0.01; -0.01; 90.81
33040083.014999; -0.01; -0.01; 90.81
33051853.297000; -0.01; -0.01; 90.81
33068683.187999; -0.01; -0.01; 90.81
33087816.064999; -0.01; -0.01; 90.81
33100684.990999; -0.01; -0.01; 90.81
33117595.882998; -0.01; -0.01; 90.81
33133527.014001; -0.01; -0.01; 90.81
33149355.494000; -0.01; -0.01; 90.81
33163981.164000; -0.01; -0.01; 90.81
33180118.214999; -0.01; -0.01; 90.81
33197028.488999; -0.01; -0.01; 90.81
33213992.233001; -0.01; -0.01; 90.81
33228504.181999; -0.01; -0.01; 90.81
33246897.952999; -0.01; -0.01; 90.81
33261916.227000; -0.01; -0.01; 90.81
33275678.809999; -0.01; -0.01; 90.81
33291651.727000; -0.01; -0.01; 90.81
33312522.266000; -0.01; -0.01; 90.81
33326502.177000; -0.01; -0.01; 90.81
33340636.816999; -0.01; -0.01; 90.81
33355965.724000; -0.01; -0.01; 90.81
33371897.605000; -0.01; -0.01; 90.81
33389142.592999; -0.01; -0.01; 90.81
33405261.762001; -0.01; -0.01; 90.81
33421320.060000; -0.01; -0.01; 90.81
33437564.443000; -0.01; -0.01; 90.81
33458500.752000; -0.01; -0.01; 90.81
33471893.837999; -0.01; -0.01; 90.81
33485006.330000; -0.01; -0.01; 90.81
33503802.655999; -0.01; -0.01; 90.81
33515832.603000; -0.01; -0.01; 90.81
33533298.999000; -0.01; -0.01; 90.81
33552380.097000; -0.01; -0.01; 90.81
33564286.964000; -0.01; -0.01; 90.81
33579717.125999; -0.01; -0.01; 90.81
33597626.776999; -0.01; -0.01; 90.81
33614069.414000; -0.01; -0.01; 90.81
33628089.488000; -0.01; -0.01; 90.81
33646443.620998; -0.01; -0.01; 90.81
33661046.654999; -0.01; -0.01; 90.81
33675657.171000; -0.01; -0.01; 90.81
33692116.082000; -0.01; -0.01; 90.81
33709560.772000; -0.01; -0.01; 90.81
33724229.131000; -0.01; -0.01; 90.81
33741070.140000; -0.01; -0.01; 90.81
33757270.733000; -0.01; -0.01; 90.81
33771736.508999; -0.01; -0.01; 90.81
33788120.735000; -0.01; -0.01; 90.81
33806304.371999; -0.01; -0.01; 90.81
33824206.375998; -0.01; -0.01; 90.81
33836566.674999; -0.01; -0.01; 90.81
33851711.687000; -0.01; -0.01; 90.81
33871423.753000; -0.01; -0.01; 90.81
33889204.985000; -0.01; -0.01; 90.81
33902981.474000; -0.01; -0.01; 90.81
33926089.054999; -0.01; -0.01; 90.81
33937332.895999; -0.01; -0.01; 90.81
33951157.658001; -0.01; -0.01; 90.81
33967055.879000; -0.01; -0.01; 90.81
33994366.118999; -0.01; -0.01; 90.81
34003969.395000; -0.01; -0.01; 90.81
34016000.035999; -0.01; -0.01; 90.81
34028942.379000; -0.01; -0.01; 90.81
34043868.738999; -0.01; -0.01; 90.81
34060159.228000; -0.01; -0.01; 90.81
34080659.351999; -0.01; -0.01; 90.81
34095760.500000; -0.01; -0.01; 90.81
34108982.374000; -0.01; -0.01; 90.81
34124626.897999; -0.01; -0.01; 90.81
34142911.015000; -0.01; -0.01; 90.81
34157052.082999; -0.01; -0.01; 90.81
34172272.205000; -0.01; -0.01; 90.81
34189622.108001; -0.01; -0.01; 90.81
34204386.445999; -0.01; -0.01; 90.81
34222451.129999; -0.01; -0.01; 90.81
34235744.573999; -0.01; -0.01; 90.81
34252070.008000; -0.01; -0.01; 90.81
34269830.409999; -0.01; -0.01; 90.81
34283941.186000; -0.01; -0.01; 90.81
34305123.217000; -0.01; -0.01; 90.81
34322136.307000; -0.01; -0.01; 90.81
34335335.096999; -0.01; -0.01; 90.81
34347884.217000; -0.01; -0.01; 90.81
34366587.150000; -0.01; -0.01; 90.81
34380252.523998; -0.01; -0.01; 90.81
34395919.922999; -0.01; -0.01; 90.81
34411882.922999; -0.01; -0.01; 90.81
34429892.650000; -0.01; -0.01; 90.81
34443791.035999; -0.01; -0.01; 90.81
34460027.945001; -0.01; -0.01; 90.81
34475830.887001; -0.01; -0.01; 90.81
34492562.109000; -0.01; -0.01; 90.81
34509155.585999; -0.01; -0.01; 90.81
34526825.597999; -0.01; -0.01; 90.81
34540999.374000; -0.01; -0.01; 90.81
34556074.570999; -0.01; -0.01; 90.81
34571869.478001; -0.01; -0.01; 90.81
34587756.638000; -0.01; -0.01; 90.81
34606115.139998; -0.01; -0.01; 90.81
34623529.107999; -0.01; -0.01; 90.81
34636810.538000; -0.01; -0.01; 90.81
34656010.400000; -0.01; -0.01; 90.81
34667638.598999; -0.01; -0.01; 90.81
34684921.943999; -0.01; -0.01; 90.81
34702994.908999; -0.01; -0.01; 90.81
34717380.652000; -0.01; -0.01; 90.81
34731694.291000; -0.01; -0.01; 90.81
34747724.069000; -0.01; -0.01; 90.81
34765916.962000; -0.01; -0.01; 90.81
34780092.412000; -0.01; -0.01; 90.81
34796263.345000; -0.01; -0.01; 90.81
34814048.107999; -0.01; -0.01; 90.81
34829067.811001; -0.01; -0.01; 90.81
34845416.143000; -0.01; -0.01; 90.81
34861298.120000; -0.01; -0.01; 90.81
34876032.705998; -0.01; -0.01; 90.81
34894215.657999; -0.01; -0.01; 90.81
34909522.722000; -0.01; -0.01; 90.81
34935860.330999; -0.01; -0.01; 90.81
34945313.348000; -0.01; -0.01; 90.81
34960854.425999; -0.01; -0.01; 90.81
34976249.855999; -0.01; -0.01; 90.81
34998598.799000; -0.01; -0.01; 90.81
35011779.273000; -0.01; -0.01; 90.81
35024547.250999; -0.01; -0.01; 90.81
35038445.066998; -0.01; -0.01; 90.81
35052058.532999; -0.01; -0.01; 90.81
35070485.108999; -0.01; -0.01; 90.81
35083637.096999; -0.01; -0.01; 90.81
35102742.815999; -0.01; -0.01; 90.81
35117065.267999; -0.01; -0.01; 90.81
35132139.256000; -0.01; -0.01; 90.81
35149993.138000; -0.01; -0.01; 90.81
35163728.505000; -0.01; -0.01; 90.81
35182176.320001; -0.01; -0.01; 90.81
35195676.191998; -0.01; -0.01; 90.81
35212570.096001; -0.01; -0.01; 90.81
35227893.849000; -0.01; -0.01; 90.81
35247835.302999; -0.01; -0.01; 90.81
35261944.973999; -0.01; -0.01; 90.81
35276609.544000; -0.01; -0.01; 90.81
35293752.627000; -0.01; -0.01; 90.81
35320636.348001; -0.01; -0.01; 90.81
35332531.001999; -0.01; -0.01; 90.81
35344641.862000; -0.01; -0.01; 90.81
35355859.212001; -0.01; -0.01; 90.81
35373007.747999; -0.01; -0.01; 90.81
35387712.384999; -0.01; -0.01; 90.81
35405751.190999; -0.01; -0.01; 90.81
35423533.332999; -0.01; -0.01; 90.81
35436097.825001; -0.01; -0.01; 90.81
35452308.808998; -0.01; -0.01; 90.81
35468412.558001; -0.01; -0.01; 90.81
35484279.197001; -0.01; -0.01; 90.81
35501465.973001; -0.01; -0.01; 90.81
35517301.552999; -0.01; -0.01; 90.81
35532765.194000; -0.01; -0.01; 90.81
